cell,rep,seed,r2_ci_low,r2_ci_high,chi2_ci_low,chi2_ci_high,ci_reliable,n_effective,base_converged,n_items_per_group,n_raters,n_categories,thresholds,trait_slope,rater_sd,mu_focal,dif_uniform,dif_nonuniform,po_violation,conditioner_reliability,n_items_focal,conditioner,block
2,4,40460706,0.0003122759709165543,0.019462716400368223,0.05102218072882527,2.9011232783488987,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,5,40460707,5.392110585396003e-05,0.02365269572606951,0.00843237464654445,3.516291203711812,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,6,40460708,7.966826190260174e-06,0.01040095081029329,0.0016228945549475993,2.0065596989909227,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,7,40460709,0.0009391969569366178,0.05850416111206776,0.14834565456828439,9.532945733246182,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,8,40460710,0.00029500516284538506,0.04457440774028501,0.041992537059517644,7.839104495550464,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,9,40460711,0.00011250894720133161,0.023556431566471386,0.015860728205754078,3.565228968629945,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,10,40460712,0.0005260230357094439,0.058427527206172954,0.11432512666445052,11.852532476924788,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,11,40460713,0.00018214924929649056,0.05050196203644122,0.029647013509831285,8.597493390993588,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,12,40460714,4.652629917560342e-05,0.01798330890267863,0.007136019338351441,2.8422566435770715,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,13,40460715,0.00015116118244206251,0.023508385964559227,0.02700254983251959,4.084754618302564,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,14,40460716,5.4552526190326014e-05,0.0022475855009132586,0.009494242757228433,0.46256019525931974,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,15,40460717,9.745883602648352e-05,0.0007014899028980529,0.02134603274978889,0.21995823322785274,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,16,40460718,0.0005573113252406899,0.03485230542394749,0.09812281723976256,6.334495081237632,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,17,40460719,9.324429406166464e-05,0.0034992204016475077,0.015005553791680346,0.5437116020246819,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,18,40460720,0.00013831491692211916,0.023557622031182595,0.02476083275552194,4.185653297262075,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,19,40460721,3.55786801258501e-05,0.013521768943112892,0.005794855137840205,2.3647957465212475,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,20,40460722,0.0004929424508239842,0.05105405961819559,0.07091910322075524,9.958798545156839,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,21,40460723,0.0012725191305628953,0.05093690416922886,0.22232933085706227,10.250461521172872,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,22,40460724,0.0005090431065812306,0.04009712538475982,0.08815726611955815,7.123816468902783,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,23,40460725,9.765799169993119e-06,0.0026226511839456635,0.001492172908155948,0.3445941811281924,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,24,40460726,2.4475544401994115e-05,0.010222551515862953,0.0036851016691483275,1.5625149767010598,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,25,40460727,0.0001194725770550487,0.02791678481580729,0.01886375072016354,4.60593059434517,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,26,40460728,0.00030364424583189244,0.04879032801253242,0.05438814676642248,8.472278477112003,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,27,40460729,0.0001248977675031293,0.0001784304855248386,0.02331779895098407,0.03370467455901201,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,28,40460730,0.00010408321240516596,0.018653384517519484,0.016126037419066583,3.0054792971538764,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,29,40460731,3.589739294727338e-05,0.03141787979686482,0.006566785525545819,4.968444204587167,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,30,40460732,0.0020697384886278797,0.06892242441970906,0.40686009495866093,13.384121845158106,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,31,40460733,2.5392308394140168e-05,0.013454545424634775,0.004048078069536685,2.09364829337868,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,32,40460734,2.3315054693869133e-05,0.022524479229642666,0.003487154176455009,3.4727598021083166,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,33,40460735,0.00037514974092702153,0.051880951073384966,0.07438251422412055,9.962974591248397,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,34,40460736,0.0002090598101204607,0.009797455367159374,0.034036188588299,1.7367069216299313,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,35,40460737,0.00032656347751296096,0.04109132442055704,0.06434085136791917,7.343241084661603,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,36,40460738,1.0052386413333854e-06,0.007480410205358864,0.00016628711091901618,1.0932264526529412,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,37,40460739,3.9377511435214904e-05,0.009502633119927287,0.006455920983934679,1.6220951390277982,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,38,40460740,1.2356048677959423e-05,0.0038335334900282255,0.002117764266286704,0.7089388959451486,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,39,40460741,5.686150635552784e-05,0.03256704882177083,0.012221971420879952,5.874756402469578,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,40,40460742,2.3215417640124165e-05,0.016323799784366395,0.003938680227846142,2.716383505434187,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,41,40460743,0.0003313430874309817,0.03359334633038019,0.05973821933675355,6.246697133185199,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,42,40460744,1.2508491651111798e-05,0.007758086726699802,0.0027193815000003813,1.4583416094636532,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,43,40460745,0.00016496339694374205,0.023106433849885834,0.026145491899429642,4.2315163637710445,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,44,40460746,6.650724625253338e-05,0.0018787518004530557,0.014481641623240508,0.37791588834524215,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,45,40460747,8.988447534831237e-06,0.0006200386031773912,0.0018498156305251097,0.10881631216494761,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,46,40460748,0.0021022294957818073,0.09227167766392633,0.3489731706376147,15.001528280682317,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,47,40460749,1.8235820802960655e-05,0.021446517261227562,0.0034323784342567046,4.478260718754038,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,48,40460750,7.181654750188261e-05,0.004632367852607369,0.013726046133493187,0.968301969728049,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
2,49,40460751,0.00013598735014480658,0.021463562944422372,0.024638593180060932,4.1257064280505125,True,200,True,25,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,0,40560702,5.160538701362931e-05,0.010410409207547737,0.033864586337692015,7.068089473581406,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,1,40560703,5.803245129948757e-06,0.0005244395436354277,0.0037891520980196723,0.3565015808965839,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,2,40560704,3.070462803553014e-05,0.00020690787316711182,0.023271433172950252,0.15641008707033402,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,3,40560705,7.083797313136409e-05,0.012788104952952309,0.049561177011570944,9.115200294696793,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,4,40560706,2.0698640665247356e-05,0.0018119224027258263,0.014658143648077191,1.4421880170053158,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,5,40560707,1.534044243199355e-05,0.004086458135792187,0.009977567478343817,2.7349262458920856,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,6,40560708,5.2612777287478275e-05,0.005841347299652109,0.03829283245263235,4.277224775349328,True,199,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,7,40560709,0.00031274601352732046,0.01570793501825115,0.2005805025645119,10.972159941299935,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,8,40560710,0.00049927519999187,0.012458780086771445,0.3168728302902016,8.372959110926736,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,9,40560711,1.975618289161081e-05,0.004470585864871776,0.012304011909305895,2.8295602047547797,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,10,40560712,0.0002701964205042407,0.016851714127876546,0.18744306487567786,11.736869956615832,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,11,40560713,5.468883323995592e-05,0.006296034469073322,0.03801608197977141,4.15937071505705,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,12,40560714,9.234924857359915e-06,0.004442936588588028,0.005947059404636273,2.8613051779196965,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,13,40560715,0.00019364866631442195,0.010380543527122517,0.1327436485029039,7.115859660784395,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,14,40560716,4.589543706799057e-05,0.005142366872980864,0.027835146924709293,3.1933242529186305,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,15,40560717,0.00027404495191636006,0.015836327665888675,0.182074065345625,10.88540181359436,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,16,40560718,0.00028020394150824184,0.013663719665833199,0.16815315651598353,9.54730015780041,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,17,40560719,5.176692934528925e-06,0.0018896314922538936,0.0033060270430120505,1.2555800228872074,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,18,40560720,3.2426832902530383e-05,0.004863765641411316,0.02320832177253727,3.4101192927596298,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,19,40560721,6.911596552818486e-06,0.00037803537012305014,0.0049774184060495785,0.26477121290243943,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,20,40560722,1.3223642649423576e-05,1.9280016369055937e-05,0.00934383047025035,0.013328297308613481,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,21,40560723,8.37732511402455e-05,0.012730566637449784,0.058226561694396904,9.30792622349485,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,22,40560724,8.87354070903965e-06,0.0007652708531955784,0.005265414865564787,0.46891876221718914,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,23,40560725,5.9874685360405535e-06,0.0026203856382651007,0.004491039851215553,1.9248541090681268,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,24,40560726,9.168988199044278e-05,0.009652805261202213,0.06337800345931104,6.676570220580196,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,25,40560727,0.0001141107247474198,0.01747003320774894,0.08539616759330151,13.379662957117667,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,26,40560728,6.898700569606917e-05,0.010925091805814647,0.04757892666548404,7.715036139798625,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,27,40560729,2.2062950202607444e-06,0.0009254047391715029,0.0015949019071399984,0.690250722083476,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,28,40560730,4.0187993468065693e-05,0.005979972695693577,0.026239962483308808,3.7779371240231834,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,29,40560731,3.4198527699727645e-05,0.0005127040262609601,0.02494954345236774,0.4293124573217665,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,30,40560732,8.148033760749784e-06,0.0005610034545769712,0.006072852655729891,0.41462237871386853,True,199,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,31,40560733,0.00010181842340231276,0.013284101399539883,0.07269592155046073,9.569986536730262,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,32,40560734,2.1776230406967624e-05,0.006550270474932262,0.013332999584097522,4.058821554724817,True,199,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,33,40560735,2.055413235554164e-06,0.003146047812906028,0.0013282042852262345,2.0201455208745593,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,34,40560736,1.5864947504932474e-05,0.008340801479368259,0.010263172841946947,5.592623400928334,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,35,40560737,0.0011334573664449153,0.01802426533094411,0.7509633088035309,12.097321213705381,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,36,40560738,0.00017263225503195075,0.007675881366073687,0.11737278560279488,5.415428049147859,True,199,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,37,40560739,0.00012865446646262232,0.01157063098502065,0.09812030792836525,8.7277403854512,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,38,40560740,2.9002580531991973e-05,0.014929305123857336,0.019786510338733312,10.514580679476673,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,39,40560741,3.959368072225851e-05,0.010701429133899418,0.024507900952904872,7.139333986445724,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,40,40560742,0.00015173672955854546,0.014135164160523513,0.09017980570374588,8.913943728374038,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,41,40560743,1.7227717447013084e-05,0.0005568295842130613,0.012821077157983952,0.38576988417411795,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,42,40560744,0.00020382777415188245,0.011019087255095915,0.1311157179269015,7.147838609287521,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,43,40560745,5.865954944691825e-06,0.0024363880264241,0.004083355995233606,1.6848443070602135,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,44,40560746,5.423971869975657e-05,0.014314330517751562,0.04103241328302108,10.383912568198042,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,45,40560747,1.4938580834652719e-05,0.0003768505102138945,0.010484611122839304,0.23991608044177715,True,199,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,46,40560748,2.1501041451291414e-05,0.0020259852813894236,0.015298225636653836,1.551659144096426,True,199,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,47,40560749,4.237530961814274e-06,1.882884028078741e-05,0.002705199752019456,0.011870910632897243,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,48,40560750,4.541430341865514e-06,0.0022805369550864254,0.0029548561788469564,1.4589832195687438,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
3,49,40560751,8.987064389896761e-05,0.006290408061404155,0.06555117591522411,4.597495702070656,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,0,40660702,6.195824400307364e-06,0.000562945086022937,0.002770716300037233,0.24497894033840442,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,1,40660703,0.001363480725096016,0.03355308118072744,0.582812077931308,16.266996328709677,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,2,40660704,1.0929818708602806e-05,0.0037097223442328063,0.006346468616177126,2.193170634451827,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,3,40660705,6.62982259937802e-05,0.018733579161037604,0.03323383403787836,8.80988565690526,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,4,40660706,2.6178006276423055e-05,0.0016235841214796208,0.01430180398444669,0.9177254387562712,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,5,40660707,1.008967430759996e-05,0.011207718856497002,0.005135948919990483,5.536842887205627,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,6,40660708,0.00020790029985155552,0.01613512759338116,0.09624024115977554,8.707137758447663,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,7,40660709,1.2617616224918465e-05,0.0012972670431512425,0.006100272722704421,0.6415453620014464,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,8,40660710,8.517733938265592e-05,0.007837572277355787,0.03819457227015263,3.6505373171175,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,9,40660711,7.823457344557482e-06,0.0018753138208281441,0.004077883475805594,0.9281750984790252,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,10,40660712,1.1771163335702392e-05,0.0064896692621189255,0.0062827626782288905,3.1097020061411653,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,11,40660713,6.890662833505035e-05,0.015914964967674455,0.035160898432424065,7.864664821507293,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,12,40660714,0.0003116154444676772,0.037956913935497404,0.1974993554925683,19.047206299144776,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
